id,bookId,pageNumber,branchPath,isBranchPage,content,imageUrl,panels,choiceA,choiceB,nextPageIdA,nextPageIdB,sfxTags,format,createdAt
420007,420001,7,A,1,"Laboratuvara döndüğünde, Tolgar'ın meslektaşları ona endişeli gözlerle bakıyordu. Şirket yönetimi, serum kazası hakkında soruşturma başlatmıştı. Tolgar'ın içgüdüleri, bu serumun sadece hücre yenilenmesini hızlandırmakla kalmayıp, çok daha fazlasını yaptığını söylüyordu. Şirketin gizli bir gündemi olabileceği şüphesi zihnini kemiriyordu.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page7-top-1773419768893.png"", ""narration"": ""Tolgar returns to the lab, met by his colleagues' worried gazes."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page7-bottom-left-1773419775402.png"", ""narration"": ""A company investigation begins into the serum accident."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page7-bottom-right-1773419775585.png"", ""narration"": ""Tolgar suspects the serum does more than regenerate cells, hinting at a hidden agenda."", ""position"": ""top-right"", ""speaker"": null}]",Şirketin gizli gündemini araştırmaya başla.,Güçlerini saklamaya ve normal hayatına dönmeye çalış.,420008,420009,"[""fısıltılar"", ""gerginlik"", ""ayak sesleri""]",landscape,2026-03-13 16:38:30
420008,420001,8,A-A,0,"Tolgar, şirket bilgisayar sistemlerine sızarak gizli projelere dair ipuçları aramaya başladı. Kısa sürede, çalıştığı laboratuvarın 'İnsan Geliştirme Projesi' adı altında gizli deneyler yürüttüğünü keşfetti. Serum, sadece hücre yenilenmesi için değil, insanüstü yetenekler kazandırmak için tasarlanmıştı. Tolgar, bir denek haline gelmişti.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page8-top-1773419779920.png"", ""narration"": ""Tolgar, şirket bilgisayar sistemlerine sızarak gizli projelere dair ipuçları aramaya başladı."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page8-bottom-left-1773419783693.png"", ""narration"": ""Kısa sürede, çalıştığı laboratuvarın 'İnsan Geliştirme Projesi' adı altında gizli deneyler yürüttüğünü keşfetti."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page8-bottom-right-1773419783890.png"", ""narration"": ""Serum, sadece hücre yenilenmesi için değil, insanüstü yetenekler kazandırmak için tasarlanmıştı; Tolgar, bir denek haline gelmişti."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""klavye"", ""bilgisayar"", ""gergin müzik""]",landscape,2026-03-13 16:38:30
420009,420001,9,A-B,0,"Tolgar, güçlerini saklamaya ve normal hayatına dönmeye karar verdi. Ancak bu hiç de kolay değildi. Keskinleşen duyuları ve artan gücü, günlük yaşamında sürekli sorunlar yaratıyordu. En ufak bir gürültü bile onu rahatsız ediyor, sıradan işler bile aşırı efor gerektiriyordu. İçindeki değişim, onu giderek daha fazla zorluyordu.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page9-top-1773419769684.png"", ""narration"": ""Tolgar, yeni güçlerini gizleyerek sıradan bir hayat sürmeye çalışır."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page9-bottom-left-1773419779709.png"", ""narration"": ""Keskinleşen duyuları ve artan gücü, günlük yaşamında sürekli sorunlara yol açar."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page9-bottom-right-1773419781514.png"", ""narration"": ""En ufak gürültü bile onu rahatsız ederken, içindeki değişim onu zorlar."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""kalabalık"", ""uğultu"", ""hayal kırıklığı""]",landscape,2026-03-13 16:38:30
420010,420001,10,B,1,"Tolgar'ın güçleri her geçen gün daha da belirginleşiyordu. Bir gün, laboratuvarda çalışırken, elindeki bir aletin aniden eridiğini fark etti. Vücudu gizemli bir enerji üretebiliyordu, ancak bu enerjiyi kontrol edemiyordu. Bu durum, onu hem korkutuyor hem de yeni bir dünyanın kapılarını aralıyordu. Bu gücü ne yapacaktı?",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page10-top-1773419779908.png"", ""narration"": ""Tolgar, laboratuvarda çalışırken elindeki aletin eridiğini şaşkınlıkla fark eder."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page10-bottom-left-1773419783679.png"", ""narration"": ""Vücudundan kontrolsüzce yayılan gizemli enerjiyi dehşet içinde hisseder."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": ""Bu gücü ne yapacaktı?"", ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page10-bottom-right-1773419783847.png"", ""narration"": ""Tolgar, bu yeni ve korkutucu gücün gelecekteki etkilerini düşünürken endişelenir."", ""position"": ""top-right"", ""speaker"": ""Tolgar""}]",Güçlerini kontrol etmeyi öğrenmeye çalış.,Bu güçten kurtulmanın bir yolunu bulmaya çalış.,420011,420012,"[""enerji"", ""titreşim"", ""şok""]",landscape,2026-03-13 16:38:30
420011,420001,11,B-A,0,"Tolgar, gizlice güçlerini kontrol etme alıştırmaları yapmaya başladı. Odaklanarak küçük nesneleri hareket ettirmeye çalışıyor, enerjiyi yönlendirme yollarını arıyordu. Her deneme, vücudunda yeni bir mutasyonun tetiklenmesine neden oluyordu. Bu süreç, Tolgar'ı fiziksel ve zihinsel olarak zorluyordu ama o kararlıydı.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page11-top-1773419810328.png"", ""narration"": ""Tolgar, gizlice güçlerini kontrol etme alıştırmalarına başlıyor."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page11-bottom-left-1773419815089.png"", ""narration"": ""Odaklanarak küçük nesneleri hareket ettirmeye çalışıyor ve enerjiyi yönlendirme yollarını arıyor."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page11-bottom-right-1773419815390.png"", ""narration"": ""Her deneme yeni bir mutasyonu tetikliyor, Tolgar'ı zorluyor ama o kararlı."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""uğultu"", ""odaklanma"", ""çatlama""]",landscape,2026-03-13 16:38:30
420012,420001,12,B-B,0,"Tolgar, bu tehlikeli güçten kurtulmanın yollarını aramaya başladı. Laboratuvarın veri tabanlarını, serumun yan etkileri ve antidotları hakkında bilgi bulmak için taradı. Ancak bulduğu her bilgi, serumun geri döndürülemez etkileri olduğunu gösteriyordu. Umutsuzluk, Tolgar'ın içini kemiriyordu.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page12-top-1773419820708.png"", ""narration"": ""Tolgar, bu tehlikeli güçten kurtulmanın yollarını aramaya başladı."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page12-bottom-left-1773419825802.png"", ""narration"": ""Laboratuvarın veri tabanlarını, serumun yan etkileri ve antidotları hakkında bilgi bulmak için taradı."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page12-bottom-right-1773419830980.png"", ""narration"": ""Ancak bulduğu her bilgi, serumun geri döndürülemez etkileri olduğunu gösteriyordu. Umutsuzluk, Tolgar'ın içini kemiriyordu."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""klavye"", ""hızlı nefes"", ""hayal kırıklığı""]",landscape,2026-03-13 16:38:30
420013,420001,13,A-A,1,"Şirketin gizli projesini keşfettikten sonra Tolgar, büyük bir tehlikenin içinde olduğunu anladı. Şirket, onu yakalamak ve güçlerini kendi çıkarları için kullanmak isteyecekti. Artık bir denek değil, bir hedefti. Ne yapacağına karar vermeliydi: Kaçacak mıydı, yoksa savaşacak mıydı?",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page13-top-1773419815181.png"", ""narration"": ""Tolgar, şirketin gizli projesini keşfettikten sonra büyük bir tehlikenin içinde olduğunu fark etti."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page13-bottom-left-1773419820688.png"", ""narration"": ""Şirket, onu yakalamak ve güçlerini kendi çıkarları için kullanmak istiyordu; artık bir denek değil, bir hedefti."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page13-bottom-right-1773419825498.png"", ""narration"": ""Tolgar, kaçmak ya da savaşmak arasında bir karar vermeliydi."", ""position"": ""top-right"", ""speaker"": null}]",Şirketten kaç ve saklan.,Şirketle yüzleş ve gerçeği ortaya çıkar.,420014,420015,"[""gergin müzik"", ""kalp atışı"", ""alarm""]",landscape,2026-03-13 16:38:30
420014,420001,14,A-A-A,1,"Tolgar, şirketten kaçmaya karar verdi. Kimliğini gizleyerek, Münih'ten uzaklaşmaya çalıştı. Ancak şirket, onun izini sürmekte kararlıydı. Her köşe başında bir tehdit hissediyor, sürekli tetikte yaşıyordu. Yeni güçleri, kaçışında ona yardımcı olsa da, yalnızlık ve korku Tolgar'ı sarıyordu.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page14-top-1773419820887.png"", ""narration"": ""Tolgar, şirketten kaçmaya karar verir ve Münih'ten uzaklaşmaya çalışır."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page14-bottom-left-1773419825799.png"", ""narration"": ""Şirket onun izini sürerken, Tolgar her köşe başında bir tehdit hisseder."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page14-bottom-right-1773419830985.png"", ""narration"": ""Yeni güçleri ona yardımcı olsa da, yalnızlık ve korku Tolgar'ı sarar."", ""position"": ""top-right"", ""speaker"": null}]",Güçlerini kullanarak peşindekilerden kurtul.,Sivil bir hayat kurmaya çalış ve güçlerini gizle.,420016,420017,"[""ayak sesleri"", ""rüzgar"", ""gerginlik""]",landscape,2026-03-13 16:38:30
420015,420001,15,A-A-B,0,"Tolgar, şirketin karşısına dikilmeye karar verdi. Topladığı tüm kanıtlarla birlikte, şirketin gizli 'İnsan Geliştirme Projesi'ni kamuoyuna ifşa etti. Bu cesur hamle, büyük bir skandala yol açtı. Şirket yöneticileri tutuklandı ve Tolgar, bir kahraman olarak anılmaya başlandı. Ancak güçleri hala onunla ve her zaman bir tehdit olmaya devam edecekti. Tolgar, yeni bir başlangıç yapmaya hazırdı, ama artık asla eskisi gibi olmayacaktı. Kahramanlık bedeli ağırdı.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page15-top-1773419825484.png"", ""narration"": ""Tolgar, şirketin gizli 'İnsan Geliştirme Projesi'ni tüm kanıtlarla kamuoyuna ifşa etti."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page15-bottom-left-1773419825892.png"", ""narration"": ""Bu cesur hamle büyük bir skandala yol açtı ve şirket yöneticileri tutuklandı."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": ""Asla eskisi gibi olmayacaktım."", ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page15-bottom-right-1773419830996.png"", ""narration"": ""Tolgar bir kahraman olarak anılmaya başlandı, ancak güçleri ve kahramanlığın bedeli onunla kalacaktı."", ""position"": ""top-right"", ""speaker"": ""Tolgar""}]",,,,,"[""alkış"", ""flaşlar"", ""zafer""]",landscape,2026-03-13 16:38:30
420016,420001,16,A-A-A-A,0,"Peşindekilerle yüzleşmek zorunda kalan Tolgar, güçlerini sonuna kadar kullandı. Vücudundan yayılan enerji dalgaları, onu yakalamaya çalışanları savurdu. Bu çatışma, Tolgar'ın mutasyonunu daha da hızlandırdı. Artık sadece insanüstü değil, bambaşka bir varlığa dönüşüyordu. Şirket, onu durdurmak için daha büyük bir ordu göndermek zorunda kalacaktı. Tolgar, bir silaha dönüşmüştü, kontrolsüz ve tehlikeli. Sonsuz bir savaşın başlangıcıydı bu.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page16-top-1773419841585.png"", ""narration"": ""Tolgar, peşindekilerle yüzleşirken güçlerini sonuna kadar kullanır."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page16-bottom-left-1773419844281.png"", ""narration"": ""Vücudundan yayılan enerji dalgaları düşmanlarını savururken mutasyonu hızlanır."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page16-bottom-right-1773419846561.png"", ""narration"": ""Tolgar, kontrolsüz bir silaha dönüşerek sonsuz bir savaşın başlangıcını işaret eder."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""enerji patlaması"", ""çığlıklar"", ""patlama""]",landscape,2026-03-13 16:38:30
420017,420001,17,A-A-A-B,0,"Tolgar, güçlerini gizleyerek sıradan bir hayat kurmaya çalıştı. Yeni bir şehirde, yeni bir kimlikle yaşamaya başladı. Ancak içindeki değişim ve peşindeki şirketin gölgesi onu asla terk etmedi. Her an tetikte yaşamak, onu yavaş yavaş tüketiyordu. Güçleri, gizli bir yük olarak kaldı ve Tolgar, asla tam anlamıyla huzur bulamadı. Normal bir hayat, onun için sadece bir hayalden ibaretti.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page17-top-1773419846919.png"", ""narration"": ""Tolgar, yeni bir şehirde güçlerini gizleyerek sıradan bir hayat kurmaya çalışıyor."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page17-bottom-left-1773419852003.png"", ""narration"": ""Ancak içindeki değişim ve peşindeki şirketin gölgesi onu asla terk etmiyor."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page17-bottom-right-1773419857098.png"", ""narration"": ""Her an tetikte yaşamak Tolgar'ı tüketiyor ve normal bir hayat hayal olarak kalıyor."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""fısıltılar"", ""yalnızlık"", ""hüzün""]",landscape,2026-03-13 16:38:30
420018,420001,18,B-A,1,"Tolgar, güçlerini kontrol etme konusunda şaşırtıcı bir ilerleme kaydetti. Artık enerjiyi daha bilinçli bir şekilde yönlendirebiliyor, hatta küçük enerji patlamaları yaratabiliyordu. Ancak bu süreç, vücudunda gözle görülür değişikliklere yol açtı. Cildi hafifçe parlamaya başladı ve gözleri daha da yoğunlaştı. Bu yeni varoluşu kabullenecek miydi, yoksa hala bir umut var mıydı?",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page18-top-1773419868007.png"", ""narration"": ""Tolgar, güçlerini kontrol etme konusunda şaşırtıcı bir ilerleme kaydetti ve enerjiyi bilinçli yönlendirebiliyordu."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page18-bottom-left-1773419874489.png"", ""narration"": ""Bu süreç, Tolgar'ın vücudunda gözle görülür değişikliklere yol açtı; cildi parlıyor ve gözleri yoğunlaşıyordu."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page18-bottom-right-1773419878602.png"", ""narration"": ""Tolgar, bu yeni varoluşunu kabullenecek miydi, yoksa hala bir umut var mıydı?"", ""position"": ""top-right"", ""speaker"": null}]",Yeni varlığını kabullen ve gücünü benimse.,Hala insan kalmaya çalış ve mutasyonu durdurmanın yolunu bul.,420019,420020,"[""enerji"", ""parlama"", ""dönüşüm""]",landscape,2026-03-13 16:38:30
420019,420001,19,B-A-A,0,"Tolgar, yeni varlığını tamamen kabullendi. Güçleri onun bir parçası olmuştu ve artık onları kontrol edebiliyordu. İnsanlık sınırlarının ötesine geçmiş, yeni bir türün öncüsü olmuştu. Şirket onu yakalamaya çalıştığında, Tolgar onlara karşı koydu ve kendi yolunu çizdi. Artık bir kahraman ya da bir kötü adam değil, sadece Tolgar'dı; evrimin bir sonraki adımı. Dünya, onunla birlikte değişecekti.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page19-top-1773419868009.png"", ""narration"": ""Tolgar, yeni güçlerini tamamen kabullenmiş ve onları kontrol ediyordu."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page19-bottom-left-1773419868681.png"", ""narration"": ""Şirket onu yakalamaya çalıştığında, Tolgar kendi yolunu çizdi."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page19-bottom-right-1773419874486.png"", ""narration"": ""Artık o sadece Tolgar'dı; evrimin bir sonraki adımı."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""enerji patlaması"", ""zafer"", ""dönüşüm""]",landscape,2026-03-13 16:38:30
