id,bookId,pageNumber,branchPath,isBranchPage,content,imageUrl,panels,choiceA,choiceB,nextPageIdA,nextPageIdB,sfxTags,format,createdAt
420020,420001,20,B-A-B,0,"Tolgar, insanlığını kaybetmemek için direndi. Mutasyonu durdurmanın yollarını aramaya devam etti, ancak her deneme onu daha da yoruyordu. Vücudundaki değişimler geri döndürülemezdi. Sonunda, güçlerinin ve mutasyonunun ağırlığı altında ezildi. Ne insan ne de tam anlamıyla mutasyonlu bir varlık olabildi. Tolgar, iki dünya arasında sıkışıp kalmış, trajik bir figür olarak kayboldu.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page20-top-1773419862588.png"", ""narration"": ""Tolgar, insanlığını kaybetmemek için direniyor, mutasyonu durdurmanın yollarını arıyor ama her deneme onu daha da yoruyor."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page20-bottom-left-1773419868193.png"", ""narration"": ""Vücudundaki değişimler geri döndürülemez bir hal almıştır ve güçlerinin ağırlığı altında ezilmeye başlamıştır."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page20-bottom-right-1773419868529.png"", ""narration"": ""Ne insan ne de tam anlamıyla mutasyonlu bir varlık olabilen Tolgar, iki dünya arasında sıkışıp kalmış trajik bir figür olarak kaybolur."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""hüzün"", ""çaresizlik"", ""sessizlik""]",landscape,2026-03-13 16:38:31
420021,420001,21,B-B,1,"Antidot arayışları sonuçsuz kalan Tolgar, umutsuzluğa kapıldı. Güçleri kontrolsüz bir şekilde büyümeye devam ediyordu ve her an bir felakete yol açabilirdi. Şirket de onun peşindeydi, onu bir silah olarak kullanmak istiyordu. Tolgar, köşeye sıkışmıştı. Ne yapacaktı?",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page21-top-1773419874523.png"", ""narration"": ""Antidot arayışları sonuçsuz kalan Tolgar, umutsuzluğa kapıldı."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page21-bottom-left-1773419878692.png"", ""narration"": ""Güçleri kontrolsüz bir şekilde büyümeye devam ediyordu ve her an bir felakete yol açabilirdi."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": ""Ne yapacaktı?"", ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page21-bottom-right-1773419880378.png"", ""narration"": ""Şirket de onun peşindeydi, onu bir silah olarak kullanmak istiyordu; Tolgar, köşeye sıkışmıştı, ne yapacaktı?"", ""position"": ""top-right"", ""speaker"": ""Tolgar""}]",Güçlerini kabullen ve onlarla yaşamayı öğren.,Şirketle işbirliği yap ve bir antidot bulma karşılığında onlara yardım et.,420022,420023,"[""gergin müzik"", ""kalp atışı"", ""çaresizlik""]",landscape,2026-03-13 16:38:31
420022,420001,22,B-B-A,0,"Tolgar, güçlerini kabullenmekten başka çaresi kalmadığını anladı. Kontrolsüz enerjiyi kendi lehine çevirmeye çalıştı, ancak mutasyon o kadar ilerlemişti ki, vücudu artık insan formundan uzaklaşıyordu. Yavaş yavaş, insanlığını yitirerek, doğanın yeni ve bilinmeyen bir gücüne dönüştü. Şirket onu asla yakalayamadı, çünkü Tolgar, artık onların anlayamayacağı bir varlıktı. Bir efsaneye dönüştü, ormanların derinliklerinde, dağların zirvelerinde fısıldanan bir gölge.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page22-top-1773419886386.png"", ""narration"": ""Tolgar, güçlerini kabullenmekten başka çaresi kalmadığını anladı ve kontrolsüz enerjiyi kendi lehine çevirmeye çalıştı."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page22-bottom-left-1773419889479.png"", ""narration"": ""Mutasyon o kadar ilerlemişti ki, vücudu insan formundan uzaklaşarak doğanın bilinmeyen bir gücüne dönüştü."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page22-bottom-right-1773419889743.png"", ""narration"": ""Şirket onu asla yakalayamadı; Tolgar, ormanlarda ve dağlarda fısıldanan bir efsaneye dönüştü."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""rüzgar"", ""uğultu"", ""doğa""]",landscape,2026-03-13 16:38:31
420023,420001,23,B-B-B,0,"Tolgar, şirketle işbirliği yapmaya karar verdi. Antidot bulma karşılığında, güçlerini şirket için kullanmayı kabul etti. Ancak şirket, Tolgar'ı sadece bir araç olarak görüyordu. Antidot vaadi asla gerçekleşmedi ve Tolgar, şirketin kontrolündeki güçlü bir silaha dönüştü. İradesi elinden alınmış, sadece emirleri uygulayan bir kukla haline geldi. Özgürlüğünü ve insanlığını kaybetmişti, bir laboratuvarın en tehlikeli deneyi olarak tarihe geçti.",,"[{""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page23-top-1773419900758.png"", ""narration"": ""Tolgar, antidot karşılığında güçlerini şirket için kullanmayı kabul eder."", ""position"": ""top-right"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page23-bottom-left-1773419904411.png"", ""narration"": ""Şirket, Tolgar'ı bir araç olarak görür ve antidot vaadini asla yerine getirmez."", ""position"": ""top-left"", ""speaker"": null}, {""bubbleType"": ""speech"", ""dialogue"": null, ""imageUrl"": ""https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/panels/420001-page23-bottom-right-1773419904636.png"", ""narration"": ""Tolgar, iradesi elinden alınmış, şirketin kontrolündeki tehlikeli bir silaha dönüşür."", ""position"": ""top-right"", ""speaker"": null}]",,,,,"[""zincirler"", ""uğultu"", ""robotik ses""]",landscape,2026-03-13 16:38:31
450001,450002,1,root,0,"Bir gece, gökyüzünde parlayan Ay, sanki kocaman bir gümüş top gibi pencereye çok yaklaşmıştı. Küçük Tuğra, yuvarlak, açık mavi-gri gözleriyle dışarı bakarken, babası Tolgar'a sordu: ""Baba, biz Ay'a gidebilir miyiz?"" Tolgar, koyu kahverengi, badem şeklindeki gözleriyle oğluna sıcacık gülümsedi. Çünkü bazı sorular, tıpkı Tuğra'nınki gibi, gerçekten de sihirli kapıları açardı.

Tam o anda, Tuğra'nın odasındaki oyuncak roket hafifçe titredi ve sanki canlıymış gibi parlamaya başladı! Yumuşacık battaniyeler, pırıl pırıl yıldız tozuna dönüştü. Tolgar ve Tuğra, kendilerini bir anda roketin içinde buldular. Roket, bulutların arasından usulca yükselirken, Ay onlara ""Hoş geldiniz!"" der gibi gülümsüyordu.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430349887.png,,,,,,"[""magical"", ""rocket launch""]",portrait,2026-03-13 19:32:59
450002,450002,2,root,1,"Roketleri hızla gökyüzüne doğru yükselirken, küçük Tuğra pencereden dışarıya hayranlıkla baktı. Aşağıda, Dünya kocaman, mavi bir top gibi görünüyordu. Beyaz, pamuk gibi bulutlar yavaşça dönüyordu. Tuğra'nın gözleri bu muhteşem manzarayla ışıl ışıl parladı.

Tolgar, sıcak ve güven veren sesiyle, ""Şimdi atmosferin ilk katmanındayız, tatlım. Adı Troposfer,"" diye açıkladı. ""Burada hava akımları çok güçlü, tıpkı görünmez nehirler gibi. Dikkatli olmalıyız."" Tuğra, merakla babasına döndü. Minik sesi heyecanla doluydu. ""Peki ne yapacağız şimdi baba? Bu görünmez nehirleri nasıl geçeceğiz?""

Şimdi ne yapmalıydılar?

Choice A: Hava akımlarını kullanarak yükselmeye çalışın.
Choice B: Roketin motorlarını daha da güçlendirip akımları aşın.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430346107.png,,Hava akımlarını kullanarak yükselmeye çalışın.,Roketin motorlarını daha da güçlendirip akımları aşın.,450003,450004,"[""wind"", ""rocket engine""]",portrait,2026-03-13 19:32:59
450003,450002,3,A,1,"Tolgar, Tuğra'nın ışıl ışıl gözlerine bakarak gülümsedi. ""Bu görünmez nehirler bize yardım edebilir,"" dedi sıcak sesiyle. Parmakları roketin parlak kontrol düğmelerinde dans etti. Roket, sihirli bir kuş gibi kanatlarını açtı, rüzgarı dostu yaptı.

Hava akımları onları nazikçe yukarı taşıdı. Beyaz, pamuk bulutlar şimdi altlarında kalmıştı. ""Vay canına, baba!"" diye haykırdı Tuğra'nın yüksek sesi. ""Sanki kocaman bir kuş gibi süzülüyoruz!"" Roket, gökyüzünde dans ederek, yıldızlara doğru yükseliyordu.

Şimdi ne yapmalıydılar?

Ozon tabakasını geçmek için yavaşça süzülün.
Hızlıca geçmek için roketin hızını artırın.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430347848.png,,Ozon tabakasını geçmek için yavaşça süzülün.,Hızlıca geçmek için roketin hızını artırın.,450005,450006,"[""gliding"", ""wind""]",portrait,2026-03-13 19:32:59
450004,450002,4,B,1,"Tolgar, ""Akımlara karşı koymalıyız!"" diyerek roketin motorlarını son gücüne kadar çalıştırdı. Kocaman roket, güçlü bir uğultuyla titremeye başladı. Sanki dev bir balina, pamuktan denizi yararak ilerliyordu. Bir anda, roket bulutları delip geçti ve gökyüzünün daha sakin, mor renkli bir katmanına ulaştılar.

Tuğra, gözleri parlayarak, ""Çok hızlıydık baba! Sanki bir yıldız gibi fırladık!"" diye haykırdı. Tolgar, oğluna sıcak bir gülümsemeyle baktı. ""Evet, minik kahramanım. Şimdi daha sakin bir bölgedeyiz ama önümüzde parıldayan bir örtü var: ozon tabakası.""

Şimdi ne yapmalılar?
Choice A: Ozon tabakasını geçmek için yavaşça süzülün.
Choice B: Hızlıca geçmek için roketin hızını artırın.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430343248.png,,Ozon tabakasını geçmek için yavaşça süzülün.,Hızlıca geçmek için roketin hızını artırın.,450007,450008,"[""engine roar"", ""vibration""]",portrait,2026-03-13 19:32:59
450005,450002,5,A-A,1,"Tolgar, roketin kontrol paneline uzandı ve nazikçe bir düğmeye bastı. Roket, mor ötesi ışınlarla parlayan ozon tabakasında yavaşça süzülmeye başladı. Sanki gökyüzünde ışıl ışıl parlayan, rengarenk bir tünelden geçiyorlardı. Tuğra'nın yuvarlak, mavi-gri gözleri hayranlıkla büyüdü. ""Baba, burası ne kadar da güzel parlıyor, sanki renkli bir tünelden geçiyoruz!"" diye fısıldadı.

Tolgar, oğlunun yumuşak kahverengi saçlarını okşadı. ""Evet, tatlım,"" dedi sıcak sesiyle. ""Burası bizi zararlı ışınlardan koruyan sihirli bir kalkan. Tıpkı Dünya'mızın görünmez bir battaniyesi gibi."" Roket usulca ilerlerken, Ay'ın gümüş rengi yüzeyi artık çok daha yakından görünüyordu.

Şimdi ne yapmalıydılar?

Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.
Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430351381.png,,Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.,Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.,450009,450010,"[""shimmering"", ""soft hum""]",portrait,2026-03-13 19:33:00
450006,450002,6,A-B,1,"Tolgar, Tuğra'nın heyecanlı gözlerine bakarak gülümsedi. ""Hızlıca geçmeliyiz ki daha fazla enerji harcamayalım,"" dedi sıcak sesiyle. Parmakları roketin parlak düğmelerinde gezindi ve roketin hızı arttı. Bir anda, roket hafifçe sarsılarak ozon tabakasını geçti, sanki sihirli bir tünelden fırlamış gibi. Tuğra, yuvarlak gözleri kocaman açılmış bir şekilde, ""Çok hızlıydık baba, göz açıp kapayıncaya kadar geçtik!"" diye haykırdı.

Tolgar, oğlunun saçlarını okşadı. ""Evet, minik astronotum,"" dedi yumuşak bir sesle. ""Şimdi Ay'a daha da yakınız. Neredeyse oradayız, Ay bizi bekliyor!"" Dışarıda, yıldızlar daha da parlak görünüyordu ve Ay, kocaman, gümüş bir top gibi onlara gülümsüyordu.

Şimdi ne yapmalıydılar?

Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.
Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430355847.png,,Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.,Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.,450011,450012,"[""whoosh"", ""rocket boost""]",portrait,2026-03-13 19:33:00
450007,450002,7,B-A,1,"Tolgar, sıcak ve güven veren sesiyle, ""Ozon tabakası çok hassastır, minik yıldızım. Onu incitmeden, yavaşça geçmeliyiz,"" dedi. Kocaman roket, gökyüzündeki parıldayan örtünün içinden nazikçe süzülmeye başladı. Dışarıdaki mor ve yeşil ışıklar, Tuğra'nın gözlerinde dans ediyordu. Sanki binlerce minik pırıltı, roketin etrafında dönüyordu.

Tuğra, gözleri kocaman açılmış bir şekilde, ""Baba, sanki gökkuşağının içindeyiz!"" diye fısıldadı. Tolgar, oğluna sevgiyle gülümsedi. ""Evet, tatlım. Burası dünyamızın koruyucu kalkanı. Şimdi Ay'a çok yakınız, bembeyaz bir inci gibi parlıyor.""

Şimdi ne yapmalılar?
Choice A: Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.
Choice B: Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430357528.png,,Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.,Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.,450013,450014,"[""sparkle"", ""gentle hum""]",portrait,2026-03-13 19:33:00
450008,450002,8,B-B,1,"Tolgar, ""Zaman kaybetmeyelim, hızlanalım!"" diyerek motorlara tekrar güç verdi. Roket, parıldayan ozon tabakasından hızla geçti. Minik bir sarsıntı hissettiler, sanki görünmez, ışıltılı bir perdenin içinden geçmişlerdi. Tuğra, kocaman açtığı gözleriyle, ""Baba, sanki bir tünelden geçtik! Işıl ışıl bir tünelden!"" diye kıkırdadı.

Tolgar, oğlunun saçlarını okşadı. Sıcak sesiyle, ""Evet, minik kaşifim. Şimdi Ay'a çok yakınız, maceramızın sonuna doğru geliyoruz,"" dedi. Pencereden dışarı baktıklarında, kocaman, bembeyaz Ay onlara gülümsüyordu.

Şimdi ne yapmalılar?
Choice A: Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.
Choice B: Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430361480.png,,Ay'ın yüzeyine inmek için yumuşak bir iniş yapın.,Ay'ın yörüngesinde kısa bir tur atıp etrafı keşfedin.,450015,450016,"[""acceleration"", ""light tremor""]",portrait,2026-03-13 19:33:00
450009,450002,9,A-A-A,0,"Tolgar, roketin kontrol düğmelerini nazikçe çevirdi. Ay'ın gri yüzeyine doğru yavaşça süzüldüler. Bir bulut gibi hafifçe yere kondular; incecik Ay tozu etrafa yayıldı. Tuğra, yuvarlak gözleriyle pencereden dışarı baktı. Karşılarında sessiz, sihirli bir dünya vardı.

Tolgar, oğlunun yumuşak saçlarını okşayarak gülümsedi. Birlikte roketten indiler ve Ay'ın üzerinde minik adımlarla yürüdüler. Uzaktan, mavi ve pırıl pırıl Dünya'ya baktılar. Bu, ikisinin de kalbinde parlayan unutulmaz bir Ay yolculuğuydu. Tutulma başlamadan önce roketlerine geri dönüp, evlerinin sıcak kollarına doğru yola çıktılar.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430362806.png,,,,,,"[""landing"", ""silence"", ""footsteps""]",portrait,2026-03-13 19:33:00
450010,450002,10,A-A-B,0,"Tolgar, usta bir pilot gibi roketini Ay'ın yörüngesine nazikçe oturttu. Tuğra, pencereden dışarı bakarken Ay'ın üzerindeki dev kraterlere ve yüksek dağlara hayranlıkla baktı. Dünya, uzakta parlayan minik, mavi bir mücevher gibi görünüyordu; sanki onları eve çağırıyordu. Bu kısa keşif turu, baba ve oğul için gökyüzünde unutulmaz bir dans olmuştu.

Tolgar, Tuğra'nın yumuşak kahverengi saçlarını okşarken gülümsedi. ""Eve dönme zamanı, kahramanım,"" dedi sıcak sesiyle. Roket, Ay'a veda edip yavaşça Dünya'ya doğru süzülmeye başladı. Tuğra'nın kalbi, bu maceranın tatlı anılarıyla doluydu ve biliyordu ki, gökyüzü her zaman onlara yeni hikayeler fısıldayacaktı.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430367440.png,,,,,,"[""orbit"", ""awe"", ""distant hum""]",portrait,2026-03-13 19:33:00
450011,450002,11,A-B-A,0,"Tolgar, roketini Ay'ın tozlu yüzeyine usulca indirdi. Minik uzay gemileri hafifçe sallanıp durduğunda, Tuğra heyecanla pencereye yapıştı. Dışarıda, gri ve kraterlerle dolu Ay manzarası nefes kesiciydi. Sanki dev bir peynir dilimi gibiydi! Tolgar ve Tuğra, Ay yüzeyinde kısa bir keşif yaptılar. Pırıl pırıl Ay taşları topladılar ve uzaktan parlayan güzelim Dünya'ya el salladılar.

Güneş tutulması başlamadan hemen önce, bu harika macerayı geride bırakıp evlerine doğru yola çıktılar. Tuğra, babasının kucağında uykuya daldığında bile gülümsüyordu. Rüyasında, Ay'da topladığı parlak taşlarla oynuyor, Dünya'ya bakıp şarkılar söylüyordu. Bu macera, kalplerinde sonsuza dek parlayan bir yıldız gibi kalacaktı.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430370419.png,,,,,,"[""thud"", ""dust"", ""exploration""]",portrait,2026-03-13 19:33:00
450012,450002,12,A-B-B,0,"Tolgar, Ay'ın etrafında hızla ama nazikçe bir tur attı. Roketleri, gümüş topun etrafında dans eden küçük bir yıldız gibiydi. Tuğra, pencereden dışarıya hayranlıkla bakarken, Ay'ın hem aydınlık yüzünü hem de gizemli karanlık tarafını gördü. Her yer pırıl pırıl parlıyordu. Uzakta, Dünya mavi, yeşil ve beyaz renkleriyle dönen minicik bir top gibi görünüyordu.

Bu hızlı tur, onlara Ay'ın ne kadar büyük ve uzayın ne kadar sonsuz olduğunu hissettirdi. Tolgar, ""Vakit geldi, minik astronotum,"" dedi gülümseyerek. Tutulma başlamadan önce, sihirli roketleri onları evlerine, sıcacık yataklarına geri taşıdı. Tuğra, gözleri parlayarak uykuya dalarken, Ay'ın ve yıldızların maceralarını rüyalarında görmeye başladı.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430369292.png,,,,,,"[""fast flight"", ""wonder"", ""space sounds""]",portrait,2026-03-13 19:33:00
450013,450002,13,B-A-A,0,"Roket, Ay'ın gümüş rengi kraterli yüzeyine tüy gibi nazikçe kondu. Tuğra, pencereden dışarı bakarken Ay'ın sessiz ve gizemli dünyasına hayran kaldı. Her yer bembeyaz bir tozla kaplıydı, sanki dev bir şekerleme tabağı gibiydi. Tolgar ve minik Tuğra, Ay yüzeyinde küçük, hafif adımlar attılar. Ayak izleri, yumuşacık tozlu zeminde minik sır kutuları gibi belirginleşti.

Uzakta, masmavi ve pırıl pırıl parlayan Dünya'ya el salladılar. Ay'ın büyülü sessizliğini dinlediler ve kalplerine bu unutulmaz anları sakladılar. Güneş tutulması başlamadan hemen önce, roketleri onları evlerine, sıcak yataklarına geri götürdü. Tuğra, yatağına uzandığında bile Ay'ın parıltısı ve babasıyla yaşadığı bu harika macera gözlerinin önündeydi. Tatlı uykusunda bile gülümsüyordu, çünkü biliyordu ki hayaller her zaman gerçek olabilirdi.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430376729.png,,,,,,"[""soft landing"", ""quiet"", ""moonwalk""]",portrait,2026-03-13 19:33:00
450014,450002,14,B-A-B,0,"Tolgar, roketini Ay'ın bembeyaz yörüngesine usulca sabitledi. Tuğra, pencereden dışarı baktığında gözleri kocaman açıldı. Ay, dev bir peynir gibi yakındı, üzerinde minik kraterler ve gölgeler vardı. ""Baba, Ay ne kadar da büyük!"" diye fısıldadı Tuğra, parmağıyla işaret ederek. Tolgar, oğlunun saçlarını okşadı. ""Evet, tatlım. Ve bak, Dünya orada, uzayın derinliklerinde parlayan mavi bir inci gibi.""

Ay'ın etrafında kısa bir tur attılar, sanki uzayda dans ediyorlardı. Dünya'ya geri dönme vakti geldiğinde, Tuğra'nın kalbi hem macera dolu hem de sıcacık hissediyordu. Bu, gökyüzünde yaşadıkları sihirli bir rüyaydı. Tolgar gülümsedi, ""Evimize dönüyoruz, minik astronotum. Ama bu maceranın hatırası hep kalbimizde parlayacak."" İkisi de, yıldızların arasında geçirdikleri bu unutulmaz yolculukla evlerine doğru süzülmeye başladılar.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430373286.png,,,,,,"[""orbital view"", ""awe"", ""gentle hum""]",portrait,2026-03-13 19:33:00
450015,450002,15,B-B-A,0,"Tolgar, roketini Ay'ın gri yüzeyine doğru nazikçe indirdi. Küçük bir sarsıntıyla durduklarında, Tuğra neşeyle kıkırdadı. Pencereden dışarı baktıklarında, her yer bembeyaz ve tozlu görünüyordu, tıpkı dev bir şekerleme tarlası gibi! Ay'ın üzerinde minik adımlarla yürüdüler, parıldayan Ay taşları topladılar ve uzaktan mavi Dünya'ya el salladılar.

Güneş tutulması başlamadan hemen önce, Tolgar ve Tuğra, roketleriyle evlerine doğru yola çıktılar. Kalpleri macera dolu, cepleri Ay taşlarıyla doluydu. Yataklarına uzandıklarında, Ay'ın onlara gülümsediğini hissettiler. Bu, unutulmaz bir geceydi ve ikisi de tatlı rüyalara daldılar, bir sonraki macerayı hayal ederek.",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430379401.png,,,,,,"[""hard landing"", ""laughter"", ""quick steps""]",portrait,2026-03-13 19:33:00
450016,450002,16,B-B-B,0,"Tolgar, roketin hızını hiç düşürmeden Ay'ın etrafında pırıl pırıl bir tur attı. Tuğra, pencereden dışarı bakarken Ay'ın kocaman kraterlerini ve uzun gölgelerini hızla geçtiklerini gördü. Minik ağzı şaşkınlıkla açık kaldı. Uzaklarda, Dünya küçücük, mavi ve parıldayan bir mücevher gibi görünüyordu. Bu hızlı ve eğlenceli tur, onlara uzayın ne kadar heyecanlı olduğunu gösterdi.

Tam da Ay tutulması başlamadan önce, Tolgar ve Tuğra unutulmaz bir macerayı tamamlayıp evlerine geri döndüler. Roketleri yumuşacık bir iniş yaptı. Tuğra, yatağında gözlerini açtığında, penceresinden Ay'ın nazikçe gülümsediğini gördü. Bu, şimdiye kadarki en güzel rüyaydı!",https://d2xsxph8kpxj0f.cloudfront.net/310519663399842622/cuoraNs8SGWCiJUcwSXm4W/generated/1773430379702.png,,,,,,"[""high speed"", ""thrill"", ""distant stars""]",portrait,2026-03-13 19:33:00
